name,popularity,bike_latitude,bike_longitude,free_bikes,empty_slots,review_count,rating,distance,category
Breka Bakery & Cafe,0.996968401414746,49.288682,-123.11818,3,12,0,4.35,722.0,Bakery
Breka Bakery & Café,0.9975384455931698,49.288682,-123.11818,3,12,0,4.2,413.0,Bakery
Cactus Club Cafe,0.9980696231230648,49.288682,-123.11818,3,12,985,4.300000000000001,100.0,American Restaurant
Cactus Club Cafe Bentall 5,0.996229935092697,49.288682,-123.11818,3,12,0,4.15,340.0,American Restaurant
Cafe Medina,0.9856452511433272,49.288682,-123.11818,3,12,0,4.45,907.0,Café
Caffe Artigiano,0.9577908196976176,49.288682,-123.11818,3,12,0,3.95,208.0,Coffee Shop
Captain's Oven Pizza,0.0,49.288682,-123.11818,3,12,59,4.5,240.0,Pizza
Cardero's Restaurant & Marine Pub,0.9793747651806652,49.288682,-123.11818,3,12,728,4.125,735.0,Bar
Chambar,0.0,49.288682,-123.11818,3,12,1635,4.2,1122.0,Belgian
Chop Steakhouse & Bar,0.0,49.288682,-123.11818,3,12,69,4.2,221.0,Steakhouses
De Dutch Vancouver Convention Centre,0.9873424281290892,49.288682,-123.11818,3,12,0,4.05,182.0,Breakfast Spot
Earl's Restaurant,0.9852954513065671,49.288682,-123.11818,3,12,0,4.05,686.0,American Restaurant
Fairmont Waterfront,0.9960615129490716,49.288682,-123.11818,3,12,0,4.45,358.0,Restaurant
Fanny Bay Oyster Bar & Shellfish Market,0.0,49.288682,-123.11818,3,12,913,4.4,1159.0,Seafood
Five Sails Restaurant,0.0,49.288682,-123.11818,3,12,223,4.3,362.0,French
Giovane Cafe + Eatery + Market,0.9824322748649384,49.288682,-123.11818,3,12,0,3.9,126.0,Café
Gotham Steakhouse & Bar,0.0,49.288682,-123.11818,3,12,461,4.1,664.0,Steakhouses
Gotham Steakhouse & Cocktail Bar,0.9868760283467424,49.288682,-123.11818,3,12,0,4.55,671.0,Steakhouse
Guu,0.9814217420031872,49.288682,-123.11818,3,12,0,4.25,731.0,Diner
Guu Original Thurlow,0.0,49.288682,-123.11818,3,12,824,4.1,749.0,Japanese
Guu with Garlic,0.0,49.288682,-123.11818,3,12,1105,4.3,1160.0,Japanese
Hawksworth Restaurant,0.0,49.288682,-123.11818,3,12,713,4.0,592.0,Canadian (New)
Hello Nori,0.9795690984233096,49.288682,-123.11818,3,12,0,4.0,663.0,Sushi Restaurant
Hello Nori ,0.0,49.288682,-123.11818,3,12,285,4.5,670.0,Japanese
Heritage Asian Eatery,0.0,49.288682,-123.11818,3,12,220,3.7,237.0,Breakfast & Brunch
Horin Tonkotsu Ramen ,0.0,49.288682,-123.11818,3,12,188,4.2,733.0,Ramen
Hy's Steakhouse & Cocktail Bar,0.0,49.288682,-123.11818,3,12,386,4.0,456.0,Steakhouses
Hydra Estiatorio,0.0,49.288682,-123.11818,3,12,191,3.9,360.0,Mediterranean
Indian Delicacy,0.0,49.288682,-123.11818,3,12,138,4.5,282.0,Indian
JJ Bean Coffee Roasters,0.9656548382499645,49.288682,-123.11818,3,12,0,4.35,168.0,Coffee Shop
JOEY Bentall One,0.9964501794343608,49.288682,-123.11818,3,12,264,3.925,260.5,New American Restaurant
JOEY Burrard,0.9890136940158316,49.288682,-123.11818,3,12,651,4.125,759.5,New American Restaurant
Japadog,0.9951675800329072,49.288682,-123.11818,3,12,0,4.2,934.0,Hot Dog Joint
Joe Fortes Seafood & Chop House,0.9903869822638528,49.288682,-123.11818,3,12,1387,4.25,614.0,Seafood Restaurant
Kamei Royale Japanese Restaurant,0.0,49.288682,-123.11818,3,12,212,3.6,136.0,Japanese
Kingyo,0.0,49.288682,-123.11818,3,12,1241,4.4,1388.0,Japanese
Koffie,0.9843367406428544,49.288682,-123.11818,3,12,0,4.3,207.0,Café
Konbiniya,0.9954007799240804,49.288682,-123.11818,3,12,0,4.45,719.0,Sushi Restaurant
Kosoo,0.0,49.288682,-123.11818,3,12,140,4.3,692.0,Korean
Le Crocodile Restaurant,0.9749180561493516,49.288682,-123.11818,3,12,0,4.55,844.0,French Restaurant
Lions Pub,0.9837666964644304,49.288682,-123.11818,3,12,0,3.7,323.0,Pub
Lupo,0.0,49.288682,-123.11818,3,12,482,4.3,1165.0,Italian
Mahony & Sons Burrard Landing,0.9940922694236076,49.288682,-123.11818,3,12,0,3.85,275.0,Pub
Mahony's Tavern,0.0,49.288682,-123.11818,3,12,242,3.3,301.0,Irish
Manoush'eh,0.0,49.288682,-123.11818,3,12,264,4.8,1443.0,Lebanese
Maruhachi Ra-men,0.0,49.288682,-123.11818,3,12,794,4.3,1123.0,Ramen
Miku,0.9939886250275304,49.288682,-123.11818,3,12,2457,4.45,458.0,Sushi Restaurant
Nemesis Coffee,0.9855286511977406,49.288682,-123.11818,3,12,0,4.5,894.0,Coffee Shop
Nightingale,0.0,49.288682,-123.11818,3,12,581,4.1,144.0,Live/Raw Food
Notch8 Restaurant,0.9895837381942556,49.288682,-123.11818,3,12,0,4.05,549.0,Restaurant
P2b Bistro & Bar,0.0,49.288682,-123.11818,3,12,90,3.5,171.0,Canadian (New)
Pacifico Pizzeria & Ristorante,0.9731690569655512,49.288682,-123.11818,3,12,0,4.15,850.0,Pizzeria
Palate Kitchen,0.9850363403163744,49.288682,-123.11818,3,12,136,3.95,314.5,Breakfast Spot
Phnom Penh,0.0,49.288682,-123.11818,3,12,1843,4.2,1844.0,Cambodian
Pourhouse Restaurant,0.978675165507145,49.288682,-123.11818,3,12,0,4.5,869.0,Restaurant
Ramen Danbo - Robson,0.9960226463005428,49.288682,-123.11818,3,12,707,4.45,794.5,Ramen Restaurant
Revolver,0.9838832964100171,49.288682,-123.11818,3,12,0,4.65,887.0,Café
Riley's Fish & Steak,0.0,49.288682,-123.11818,3,12,125,4.2,251.0,Seafood
Robba da Matti,0.0,49.288682,-123.11818,3,12,544,4.2,1497.0,Italian
Saku,0.0,49.288682,-123.11818,3,12,480,4.5,1021.0,Japanese
Showcase Restaurant & Bar,0.0,49.288682,-123.11818,3,12,140,4.0,165.0,Seafood
Starbucks,0.9745034785650434,49.288682,-123.11818,3,12,0,3.95,166.0,Coffee Shop
Steamworks Brewing Co,0.9990283337867776,49.288682,-123.11818,3,12,0,4.3,629.0,Bar
Tableau Bar Bistro,0.9885213831344656,49.288682,-123.11818,3,12,313,4.05,413.5,French Restaurant
Tap & Barrel,0.9943513804138002,49.288682,-123.11818,3,12,0,4.4,142.0,Bar
Tap & Barrel - Convention Centre,0.0,49.288682,-123.11818,3,12,369,3.8,161.0,Comfort Food
The Butcher & Bullock,0.9894541826991592,49.288682,-123.11818,3,12,0,3.65,285.0,Pub
The Keg Steakhouse + Bar,0.9937165584878282,49.288682,-123.11818,3,12,0,4.4,597.0,Steakhouse
The Lobby Lounge and RawBar,0.0,49.288682,-123.11818,3,12,123,3.9,119.0,Lounges
The Magnet,0.972016013059194,49.288682,-123.11818,3,12,0,4.2,862.0,Beer Bar
The Red Accordion,0.0,49.288682,-123.11818,3,12,123,4.6,1001.0,Cocktail Bars
Thierry,0.989182116159457,49.288682,-123.11818,3,12,1019,4.175,538.0,Dessert Shop
Tim Hortons,0.9742443675748508,49.288682,-123.11818,3,12,0,3.9,324.0,"Cafe, Coffee, and Tea House"
Timbertrain Coffee Roasters,0.9601098630598416,49.288682,-123.11818,3,12,0,4.4,819.0,Coffee Shop
Vancouver Marriott Pinnacle Downtown Hotel Concierge Lounge,0.9963594905877932,49.288682,-123.11818,3,12,0,3.75,175.0,Hotel Bar
ZAC ZAC Japanese Curry House,0.9925764701309806,49.288682,-123.11818,3,12,0,4.15,901.0,Fast Food Restaurant
1181 Lounge,0.9574021532123284,49.2890705989865,-123.138407369468,10,8,0,4.1,917.0,Night Club
93 Coffee,0.0,49.2890705989865,-123.138407369468,10,8,19,4.5,84.0,Cafes
A&W Restaurant,0.962843484006374,49.2890705989865,-123.138407369468,10,8,0,3.55,63.0,American Restaurant
Banana Leaf,0.9711220801430293,49.2890705989865,-123.138407369468,10,8,188,3.575,353.0,Malay Restaurant
Beeryani Indian Bistro & Bar,0.0,49.2890705989865,-123.138407369468,10,8,41,4.5,287.0,Indian
Big Bang Sushi,0.0,49.2890705989865,-123.138407369468,10,8,32,4.8,174.0,Japanese
Blenz Coffee,0.9758638112635548,49.2890705989865,-123.138407369468,10,8,0,3.8,147.0,Coffee Shop
Blue Water Cafe,0.0,49.2890705989865,-123.138407369468,10,8,1160,4.4,1906.0,Seafood
Breaking Bean,0.9779626102841152,49.2890705989865,-123.138407369468,10,8,0,3.75,680.0,Café
Breka Bakery & Cafe,0.996968401414746,49.2890705989865,-123.138407369468,10,8,0,4.35,890.0,Bakery
Breka Bakery and Cafe,0.9912031818829596,49.2890705989865,-123.138407369468,10,8,0,3.45,308.0,Café
CRAFT Beer Market English Bay,0.9862412064207704,49.2890705989865,-123.138407369468,10,8,0,4.3,386.0,Beer Bar
Cactus Club Cafe,0.9824711415134671,49.2890705989865,-123.138407369468,10,8,985,4.35,939.0,Mexican Restaurant
Cafe Sushi House,0.1072330832912278,49.2890705989865,-123.138407369468,10,8,0,,359.0,Sushi Restaurant
Café Portrait,0.0,49.2890705989865,-123.138407369468,10,8,85,4.4,181.0,Cafes
Cardero's Restaurant & Marine Pub,0.9793747651806652,49.2890705989865,-123.138407369468,10,8,728,4.125,829.0,Bar
Casa Dolce Gelato & Coffee,0.9522976667055332,49.2890705989865,-123.138407369468,10,8,0,3.7,844.0,"Cafe, Coffee, and Tea House"
Chez Cora,0.9757213002189488,49.2890705989865,-123.138407369468,10,8,0,4.0,656.0,Restaurant
Chongqing Chinese Restaurant,0.9654086828092814,49.2890705989865,-123.138407369468,10,8,0,3.95,805.0,Chinese Restaurant
Chongqing Liuyishou HotPot Restaurant,0.956469353647635,49.2890705989865,-123.138407369468,10,8,0,3.05,456.0,Szechuan Restaurant
Damso Modern Korean Cuisine,0.0,49.2890705989865,-123.138407369468,10,8,216,3.9,203.0,Korean
Dinesty Chinese Restaurant,0.976239522199334,49.2890705989865,-123.138407369468,10,8,0,4.05,353.0,Shanghai Restaurant
Dinesty Dumpling House,0.0,49.2890705989865,-123.138407369468,10,8,1017,3.9,350.0,Chinese
Earl's Restaurant,0.9852954513065671,49.2890705989865,-123.138407369468,10,8,0,4.05,916.0,American Restaurant
España Restaurant,0.0,49.2890705989865,-123.138407369468,10,8,262,4.2,184.0,Spanish
European Delicatessen,0.8531618018578258,49.2890705989865,-123.138407369468,10,8,0,3.35,846.0,Deli
Greenhorn Cafe,0.9546296656172673,49.2890705989865,-123.138407369468,10,8,0,4.35,417.0,Café
Gurkha Himalayan Kitchen,0.9834039410781608,49.2890705989865,-123.138407369468,10,8,0,3.75,995.0,Himalayan Restaurant
Guu with Garlic,0.0,49.2890705989865,-123.138407369468,10,8,1105,4.3,342.0,Japanese
H Tasting Lounge,0.9892339383574954,49.2890705989865,-123.138407369468,10,8,0,3.95,791.0,Lounge
H2 Kitchen + Bar,0.9829245857463044,49.2890705989865,-123.138407369468,10,8,0,3.85,787.0,Restaurant
Hawksworth Restaurant,0.0,49.2890705989865,-123.138407369468,10,8,713,4.0,1531.0,Canadian (New)
Hello Nori,0.9795690984233096,49.2890705989865,-123.138407369468,10,8,0,4.0,962.0,Sushi Restaurant
Hello Nori ,0.0,49.2890705989865,-123.138407369468,10,8,285,4.5,972.0,Japanese
Hokkaido Ramen Santouka,0.9700338139842202,49.2890705989865,-123.138407369468,10,8,1011,4.275,366.0,Ramen Restaurant
Horin Tonkotsu Ramen ,0.0,49.2890705989865,-123.138407369468,10,8,188,4.2,852.0,Ramen
JJ Bean Coffee Roasters,0.9656289271509452,49.2890705989865,-123.138407369468,10,8,0,4.15,353.0,Coffee Shop
Jingle Bao,0.9664710378690712,49.2890705989865,-123.138407369468,10,8,215,4.1,374.0,Shanghai Restaurant
Joe Fortes Seafood & Chop House,0.0,49.2890705989865,-123.138407369468,10,8,1387,4.0,1103.0,Seafood
Jungle Room,0.0,49.2890705989865,-123.138407369468,10,8,39,3.9,96.0,Cocktail Bars
Kingyo,0.0,49.2890705989865,-123.138407369468,10,8,1241,4.4,210.0,Japanese
Kingyo Izakaya,0.9795172762252712,49.2890705989865,-123.138407369468,10,8,0,4.55,190.0,Sushi Restaurant
Kintaro Ramen,0.0,49.2890705989865,-123.138407369468,10,8,845,3.8,373.0,Ramen
Kirin Mandarin Restaurant,0.9859173176830296,49.2890705989865,-123.138407369468,10,8,0,3.55,985.0,Chinese Restaurant
Konbiniya,0.9954007799240804,49.2890705989865,-123.138407369468,10,8,0,4.45,839.0,Sushi Restaurant
Kosoo,0.0,49.2890705989865,-123.138407369468,10,8,140,4.3,1015.0,Korean
La Belle Patate,0.9857100288908754,49.2890705989865,-123.138407369468,10,8,0,4.3,861.0,Restaurant
Legendary Noodle House,0.9736225011983884,49.2890705989865,-123.138407369468,10,8,248,4.0,119.0,Chinese Restaurant
Lift Bar Grill View,0.9476336688820656,49.2890705989865,-123.138407369468,10,8,0,3.9,811.0,Lounge
Manoush'eh,0.0,49.2890705989865,-123.138407369468,10,8,264,4.8,1658.0,Lebanese
Maruhachi Ra-men,0.0,49.2890705989865,-123.138407369468,10,8,794,4.3,400.0,Ramen
Marutama Ra-men,0.9892728050060244,49.2890705989865,-123.138407369468,10,8,0,4.15,393.0,Ramen Restaurant
McDonald's,0.9965797349294572,49.2890705989865,-123.138407369468,10,8,0,2.9,429.0,Burger Joint
Melriches Coffeehouse,0.9724435461930118,49.2890705989865,-123.138407369468,10,8,0,4.0,809.0,Café
Morton Park,0.9895319159962168,49.2890705989865,-123.138407369468,10,8,0,,304.0,Restaurant
Nero Waffles,0.0,49.2890705989865,-123.138407369468,10,8,681,4.3,377.0,Desserts
Noah's Cafe,0.0,49.2890705989865,-123.138407369468,10,8,49,4.7,147.0,Japanese
Noodle Arts,0.0,49.2890705989865,-123.138407369468,10,8,88,4.2,362.0,Chinese
Nook,0.9409874719836242,49.2890705989865,-123.138407369468,10,8,335,4.2,367.0,Italian Restaurant
Olympia Restaurant,0.0,49.2890705989865,-123.138407369468,10,8,160,3.2,31.0,Pizza
Ong Ba,0.0,49.2890705989865,-123.138407369468,10,8,37,4.1,59.0,Vietnamese
Papi's Seafood and Oyster Bar,0.0,49.2890705989865,-123.138407369468,10,8,68,3.6,258.0,Seafood
Peaked Pies,0.0,49.2890705989865,-123.138407369468,10,8,219,4.4,70.0,Australian
Pumpjack Pub,0.9757601668674776,49.2890705989865,-123.138407369468,10,8,0,3.5,936.0,Gay Bar
Ramen Danbo - Robson,0.9960226463005428,49.2890705989865,-123.138407369468,10,8,707,4.45,706.5,Ramen Restaurant
Red Umbrella Cafe,0.9664062601215232,49.2890705989865,-123.138407369468,10,8,0,3.95,338.0,Café
Robba da Matti West End,0.0,49.2890705989865,-123.138407369468,10,8,93,3.9,297.0,Italian
Saku,0.0,49.2890705989865,-123.138407369468,10,8,480,4.5,448.0,Japanese
Score on Davie,0.97814398797725,49.2890705989865,-123.138407369468,10,8,372,4.324999999999999,799.0,Arts and Entertainment
Stanley Park Brewing Restaurant & Brewpub,0.9735447679013304,49.2890705989865,-123.138407369468,10,8,0,3.65,641.0,Brewery
Sura Korean Cuisine,0.0,49.2890705989865,-123.138407369468,10,8,467,4.1,484.0,Korean
Sushi Aboard,0.9508725562594738,49.2890705989865,-123.138407369468,10,8,0,,79.0,Sushi Restaurant
Sylvia's Restaurant and Lounge,0.0,49.2890705989865,-123.138407369468,10,8,105,3.1,296.0,Canadian (New)
Tavola,0.0,49.2890705989865,-123.138407369468,10,8,395,4.4,365.0,Italian
Teahouse in Stanley Park,0.0,49.2890705989865,-123.138407369468,10,8,470,4.1,1915.0,Seafood
Tetsu Sushi Bar,0.0,49.2890705989865,-123.138407369468,10,8,106,4.3,386.0,Japanese
The Calling Public House,0.9610037959760064,49.2890705989865,-123.138407369468,10,8,0,3.65,331.0,Pub
The Inukshuk,0.9911254485859018,49.2890705989865,-123.138407369468,10,8,0,4.6,649.0,Public Art
The Park Pub,0.0,49.2890705989865,-123.138407369468,10,8,78,3.7,306.0,Gastropubs
The Park at English Bay,0.9854250068016636,49.2890705989865,-123.138407369468,10,8,0,3.8,318.0,Pub
The Red Accordion,0.0,49.2890705989865,-123.138407369468,10,8,123,4.6,499.0,Cocktail Bars
Tim Hortons,0.9802816536463396,49.2890705989865,-123.138407369468,10,8,0,3.25,56.0,"Cafe, Coffee, and Tea House"
Tom Sushi,0.97496987834739,49.2890705989865,-123.138407369468,10,8,309,4.525,927.0,Sushi Restaurant
Ukrainian Village,0.0,49.2890705989865,-123.138407369468,10,8,181,4.1,320.0,Ukrainian
Vonns,0.0,49.2890705989865,-123.138407369468,10,8,63,4.6,287.0,Burgers
Yummy to Go,0.9730135903714356,49.2890705989865,-123.138407369468,10,8,0,2.9,323.0,Sushi Restaurant
Zakkushi on Denman,0.0,49.2890705989865,-123.138407369468,10,8,274,4.2,284.0,Japanese
jinmi,0.0,49.2890705989865,-123.138407369468,10,8,29,4.5,257.0,Seafood
49th Parallel Café & Lucky's Doughnuts - THURLOW,0.9927578478241156,49.289124,-123.12196,8,5,0,4.5,363.0,Dining and Drinking
ARC Restaurant,0.0,49.289124,-123.12196,8,5,201,4.0,631.0,Canadian (New)
Alouette Bistro,0.0,49.289124,-123.12196,8,5,113,4.3,500.0,French
Bel Cafe,0.981603119696322,49.289124,-123.12196,8,5,0,4.05,689.0,"Cafe, Coffee, and Tea House"
Black & Blue,0.0,49.289124,-123.12196,8,5,804,3.5,512.0,Steakhouses
Blue Water Cafe,0.0,49.289124,-123.12196,8,5,1160,4.4,1443.0,Seafood
Botanist,0.0,49.289124,-123.12196,8,5,441,4.3,395.0,Canadian (New)
Boulevard,0.0,49.289124,-123.12196,8,5,317,4.0,726.0,Seafood
Boulevard Kitchen & Oyster Bar,0.9923562257893168,49.289124,-123.12196,8,5,0,4.05,698.0,French Restaurant
Brass Fish Tavern,0.9745682563125916,49.289124,-123.12196,8,5,0,3.65,403.0,Bar
Breaking Bean,0.9779626102841152,49.289124,-123.12196,8,5,0,3.75,616.0,Café
Breka Bakery & Cafe,0.996968401414746,49.289124,-123.12196,8,5,0,4.35,523.0,Bakery
Breka Bakery & Café,0.9975384455931698,49.289124,-123.12196,8,5,0,4.2,640.0,Bakery
Cactus Club Cafe,0.9980696231230648,49.289124,-123.12196,8,5,985,4.300000000000001,296.5,American Restaurant
Cactus Club Cafe Bentall 5,0.996229935092697,49.289124,-123.12196,8,5,0,4.15,428.0,American Restaurant
Caffe Artigiano,0.9577908196976176,49.289124,-123.12196,8,5,0,3.95,196.0,Coffee Shop
Captain's Oven Pizza,0.0,49.289124,-123.12196,8,5,59,4.5,185.0,Pizza
Cardero's Restaurant & Marine Pub,0.9793747651806652,49.289124,-123.12196,8,5,728,4.125,468.0,Bar
Chez Cora,0.9757213002189488,49.289124,-123.12196,8,5,0,4.0,579.0,Restaurant
CinCin Ristorante + Bar,0.0,49.289124,-123.12196,8,5,466,4.1,522.0,Italian
De Dutch Vancouver Convention Centre,0.9873424281290892,49.289124,-123.12196,8,5,0,4.05,379.0,Breakfast Spot
Diva at the Met,0.9898169380854288,49.289124,-123.12196,8,5,0,3.8,635.0,Diner
Earl's Restaurant,0.9852954513065671,49.289124,-123.12196,8,5,0,4.05,490.0,American Restaurant
Earls,0.9896873825903326,49.289124,-123.12196,8,5,0,3.95,845.0,Restaurant
Fairmont Waterfront,0.9960615129490716,49.289124,-123.12196,8,5,0,4.45,629.0,Restaurant
Fanny Bay Oyster Bar & Shellfish Market,0.0,49.289124,-123.12196,8,5,913,4.4,1301.0,Seafood
Five Sails Restaurant,0.0,49.289124,-123.12196,8,5,223,4.3,640.0,French
Giovane Cafe + Eatery + Market,0.9824322748649384,49.289124,-123.12196,8,5,0,3.9,383.0,Café
Gotham Steakhouse & Bar,0.0,49.289124,-123.12196,8,5,461,4.1,820.0,Steakhouses
Gotham Steakhouse & Cocktail Bar,0.9868760283467424,49.289124,-123.12196,8,5,0,4.55,827.0,Steakhouse
Guu,0.9814217420031872,49.289124,-123.12196,8,5,0,4.25,609.0,Diner
Guu Original Thurlow,0.0,49.289124,-123.12196,8,5,824,4.1,629.0,Japanese
Guu with Garlic,0.0,49.289124,-123.12196,8,5,1105,4.3,881.0,Japanese
H Tasting Lounge,0.9892339383574954,49.289124,-123.12196,8,5,0,3.95,603.0,Lounge
H2 Kitchen + Bar,0.9829245857463044,49.289124,-123.12196,8,5,0,3.85,645.0,Restaurant
Hawksworth Restaurant,0.0,49.289124,-123.12196,8,5,713,4.0,668.0,Canadian (New)
Hello Nori,0.9795690984233096,49.289124,-123.12196,8,5,0,4.0,483.0,Sushi Restaurant
Hello Nori ,0.0,49.289124,-123.12196,8,5,285,4.5,495.0,Japanese
Heritage Asian Eatery,0.0,49.289124,-123.12196,8,5,220,3.7,193.0,Breakfast & Brunch
Horin Tonkotsu Ramen ,0.0,49.289124,-123.12196,8,5,188,4.2,521.0,Ramen
Hy's Steakhouse & Cocktail Bar,0.0,49.289124,-123.12196,8,5,386,4.0,533.0,Steakhouses
Hydra Estiatorio,0.0,49.289124,-123.12196,8,5,191,3.9,569.0,Mediterranean
Indian Delicacy,0.0,49.289124,-123.12196,8,5,138,4.5,184.0,Indian
Italian Kitchen,0.0,49.289124,-123.12196,8,5,731,3.8,739.0,Italian
JJ Bean Coffee Roasters,0.9656548382499645,49.289124,-123.12196,8,5,0,4.35,417.0,Coffee Shop
JOEY Bentall One,0.9964501794343608,49.289124,-123.12196,8,5,0,4.05,398.0,New American Restaurant
JOEY Burrard,0.9890136940158316,49.289124,-123.12196,8,5,651,4.125,717.0,New American Restaurant
JOS,0.0,49.289124,-123.12196,8,5,54,4.1,7.0,Pizza
Joe Fortes Seafood & Chop House,0.9903869822638528,49.289124,-123.12196,8,5,1387,4.25,494.0,Seafood Restaurant
Kamei Royale Japanese Restaurant,0.0,49.289124,-123.12196,8,5,212,3.6,270.0,Japanese
Kingyo,0.0,49.289124,-123.12196,8,5,1241,4.4,1109.0,Japanese
Koffie,0.9843367406428544,49.289124,-123.12196,8,5,0,4.3,291.0,Café
Konbiniya,0.9954007799240804,49.289124,-123.12196,8,5,0,4.45,497.0,Sushi Restaurant
Kosoo,0.0,49.289124,-123.12196,8,5,140,4.3,539.0,Korean
Le Crocodile Restaurant,0.9749180561493516,49.289124,-123.12196,8,5,0,4.55,757.0,French Restaurant
Lions Pub,0.9837666964644304,49.289124,-123.12196,8,5,0,3.7,587.0,Pub
Lupo,0.0,49.289124,-123.12196,8,5,482,4.3,1257.0,Italian
Mahony & Sons Burrard Landing,0.9940922694236076,49.289124,-123.12196,8,5,0,3.85,540.0,Pub
Manoush'eh,0.0,49.289124,-123.12196,8,5,264,4.8,1411.0,Lebanese
Maruhachi Ra-men,0.0,49.289124,-123.12196,8,5,794,4.3,845.0,Ramen
Miku,0.9939886250275304,49.289124,-123.12196,8,5,2457,4.45,729.0,Sushi Restaurant
Mott 32,0.0,49.289124,-123.12196,8,5,242,3.9,313.0,Chinese
Nightingale,0.0,49.289124,-123.12196,8,5,581,4.1,359.0,Live/Raw Food
Notch8 Restaurant,0.9895837381942556,49.289124,-123.12196,8,5,0,4.05,578.0,Restaurant
P2b Bistro & Bar,0.0,49.289124,-123.12196,8,5,90,3.5,132.0,Canadian (New)
Pacifico Pizzeria & Ristorante,0.9731690569655512,49.289124,-123.12196,8,5,0,4.15,799.0,Pizzeria
Palate Kitchen,0.9850363403163744,49.289124,-123.12196,8,5,0,3.9,548.0,Breakfast Spot
Prestons Restaurant + Lounge Vancouver,0.0,49.289124,-123.12196,8,5,111,3.2,102.0,Lounges
Ramen Danbo - Robson,0.9960226463005428,49.289124,-123.12196,8,5,707,4.45,541.5,Ramen Restaurant
Riley's Fish & Steak,0.0,49.289124,-123.12196,8,5,125,4.2,524.0,Seafood
Saku,0.0,49.289124,-123.12196,8,5,480,4.5,745.0,Japanese
Shizen Ya,0.977366655006672,49.289124,-123.12196,8,5,0,4.4,935.0,Sushi Restaurant
Showcase Restaurant & Bar,0.0,49.289124,-123.12196,8,5,140,4.0,190.0,Seafood
Starbucks,0.9901796934716988,49.289124,-123.12196,8,5,0,3.9,186.0,Coffee Shop
Steamworks Brewing Co,0.9990283337867776,49.289124,-123.12196,8,5,0,4.3,883.0,Bar
Sura Korean Cuisine,0.0,49.289124,-123.12196,8,5,467,4.1,710.0,Korean
Tableau Bar Bistro,0.9885213831344656,49.289124,-123.12196,8,5,313,4.05,216.5,French Restaurant
Tap & Barrel,0.9943513804138002,49.289124,-123.12196,8,5,0,4.4,361.0,Bar
Tap & Barrel - Convention Centre,0.0,49.289124,-123.12196,8,5,369,3.8,379.0,Comfort Food
Tendon Kohaku,0.0,49.289124,-123.12196,8,5,186,4.3,896.0,Japanese
The Butcher & Bullock,0.9894541826991592,49.289124,-123.12196,8,5,0,3.65,478.0,Pub
The Keg Steakhouse + Bar,0.9937165584878282,49.289124,-123.12196,8,5,219,4.2,569.5,Steakhouse
The Red Accordion,0.0,49.289124,-123.12196,8,5,123,4.6,722.0,Cocktail Bars
Thierry,0.989182116159457,49.289124,-123.12196,8,5,1019,4.175,474.5,Dessert Shop
Tim Hortons,0.9742443675748508,49.289124,-123.12196,8,5,0,3.9,530.0,"Cafe, Coffee, and Tea House"
Vancouver Marriott Pinnacle Downtown Hotel Concierge Lounge,0.9963594905877932,49.289124,-123.12196,8,5,0,3.75,162.0,Hotel Bar
ZAC ZAC Japanese Curry House,0.9925764701309806,49.289124,-123.12196,8,5,0,4.15,976.0,Fast Food Restaurant
Zefferelli's,0.0,49.289124,-123.12196,8,5,549,4.2,544.0,Italian
1181 Lounge,0.9574021532123284,49.289255,-123.132677,9,16,0,4.1,844.0,Night Club
49th Parallel Café & Lucky's Doughnuts - THURLOW,0.9927578478241156,49.289255,-123.132677,9,16,0,4.5,801.0,Dining and Drinking
A&W Restaurant,0.962843484006374,49.289255,-123.132677,9,16,0,3.55,423.0,American Restaurant
Banana Leaf,0.0,49.289255,-123.132677,9,16,188,3.6,290.0,Malaysian
Blenz Coffee,0.9758638112635548,49.289255,-123.132677,9,16,0,3.8,364.0,Coffee Shop
Blue Water Cafe,0.0,49.289255,-123.132677,9,16,1160,4.4,1680.0,Seafood
Boulevard Kitchen & Oyster Bar,0.9923562257893168,49.289255,-123.132677,9,16,0,4.05,960.0,French Restaurant
Breaking Bean,0.9779626102841152,49.289255,-123.132677,9,16,0,3.75,320.0,Café
Breka Bakery & Cafe,0.996968401414746,49.289255,-123.132677,9,16,0,4.35,550.0,Bakery
CRAFT Beer Market English Bay,0.9862412064207704,49.289255,-123.132677,9,16,0,4.3,750.0,Beer Bar
Cactus Club Cafe,0.9824711415134671,49.289255,-123.132677,9,16,985,4.35,918.0,Mexican Restaurant
Caffe Artigiano,0.9577908196976176,49.289255,-123.132677,9,16,0,3.95,898.0,Coffee Shop
Cardero's Restaurant & Marine Pub,0.9793747651806652,49.289255,-123.132677,9,16,728,4.125,439.5,Bar
Casa Dolce Gelato & Coffee,0.9522976667055332,49.289255,-123.132677,9,16,0,3.7,442.0,"Cafe, Coffee, and Tea House"
Chez Cora,0.9757213002189488,49.289255,-123.132677,9,16,0,4.0,285.0,Restaurant
Chongqing Chinese Restaurant,0.9654086828092814,49.289255,-123.132677,9,16,0,3.95,455.0,Chinese Restaurant
Chung Chun,0.0,49.289255,-123.132677,9,16,84,4.3,304.0,Hot Dogs
Coast Restaurant,0.9790767875419436,49.289255,-123.132677,9,16,0,4.0,849.0,Seafood Restaurant
Cora Breakfast and Lunch,0.0,49.289255,-123.132677,9,16,153,3.8,287.0,Breakfast & Brunch
