distance,name,rating,review_count,latitude,longitude,category,bike_latitude,bike_longitude
221,Jollibee,3.3,50,49.26284950899397,-123.11513709853324,Fast Food,49.263962,-123.112621
814,Fable Diner,3.9,354,49.2630749,-123.1019822,Diners,49.263962,-123.112621
1491,Published On Main,4.3,167,49.25283186017385,-123.10116032897228,Tapas/Small Plates,49.263962,-123.112621
1386,Minami,4.1,819,49.2752733,-123.1207029,Japanese,49.263962,-123.112621
1589,Bodega On Main,3.8,236,49.27548853708847,-123.09968391901442,Spanish,49.263962,-123.112621
579,Indian Roti Kitchen,4.5,167,49.25901,-123.11538,Indian,49.263962,-123.112621
454,iDen & Quan Ju De Beijing Duck House,3.6,177,49.26021,-123.1148451,Chinese,49.263962,-123.112621
915,Zarak By Afghan Kitchen,4.5,125,49.266224,-123.1006089,Afghan,49.263962,-123.112621
1107,Burgoo Bistros,3.9,526,49.25765498958033,-123.100815,Comfort Food,49.263962,-123.112621
495,Nana's Green Tea,4.1,198,49.267587,-123.1086543,Desserts,49.263962,-123.112621
1273,Sushi Hil,4.6,43,49.2554661,-123.1011451,Japanese,49.263962,-123.112621
103,Ramen One,3.8,29,49.263407,-123.113706,Ramen,49.263962,-123.112621
728,Vij's Restaurant,4.0,455,49.25754,-123.11479,Indian,49.263962,-123.112621
1534,The Parlour,3.9,496,49.276835,-123.120221,Pizza,49.263962,-123.112621
1418,Tasty Indian Bistro,4.0,248,49.2744011,-123.1236818,Indian,49.263962,-123.112621
51,Chupito,3.9,12,49.263501288536375,-123.11268758465576,Cocktail Bars,49.263962,-123.112621
931,Maizal RMF,4.3,157,49.2600097,-123.1012988,Mexican,49.263962,-123.112621
1463,Brix & Mortar,4.1,346,49.275633270546194,-123.12192123186074,Wine Bars,49.263962,-123.112621
1045,AJ's Brooklyn Pizza Joint,4.2,175,49.2629437687572,-123.098307028413,Pizza,49.263962,-123.112621
1459,The Greek By Anatoli,3.8,282,49.276285,-123.1197178,Greek,49.263962,-123.112621
1713,Linh Cafe,3.9,345,49.2746716,-123.12989802,Vietnamese,49.263962,-123.112621
237,Xin Chào,4.2,13,49.2626123961945,-123.11515357347383,Vietnamese,49.263962,-123.112621
1586,Nuba in Yaletown,4.0,124,49.27592284071101,-123.1245237819059,Lebanese,49.263962,-123.112621
350,Caffe Cittadella,3.9,170,49.264809386635505,-123.11726668221056,Coffee & Tea,49.263962,-123.112621
45,AnnaLena,4.5,377,49.2708261,-123.1467714,Canadian (New),49.270721,-123.146175
372,Fable Kitchen,4.3,809,49.2679331,-123.149019,Canadian (New),49.270721,-123.146175
62,New Fuji,4.3,45,49.27082027992868,-123.14700923860072,Japanese,49.270721,-123.146175
274,Ramen Danbo,4.3,515,49.26828,-123.146431,Ramen,49.270721,-123.146175
103,Oddfish,4.1,92,49.2708136,-123.1475237,Seafood,49.270721,-123.146175
193,Patisserie Lebeau,4.3,131,49.2696509840324,-123.144082948565,Bakeries,49.270721,-123.146175
332,Chi Vegan,3.9,230,49.2681947,-123.1487738,Vietnamese,49.270721,-123.146175
374,Maenam,3.9,419,49.26787,-123.1488979,Thai,49.270721,-123.146175
335,Octopus Garden,3.9,160,49.2726349,-123.149816,Japanese,49.270721,-123.146175
1455,Salmon n' Bannock,4.5,246,49.2631378,-123.1296705,Canadian (New),49.270721,-123.146175
114,Toyokan Bowl,4.6,27,49.27055,-123.14762,Japanese,49.270721,-123.146175
284,Moltan Roll Bar + Sake,3.9,54,49.2726666,-123.1486987,Japanese,49.270721,-123.146175
460,Novo Italian,3.9,176,49.2666178,-123.1454221,Wine Bars,49.270721,-123.146175
1626,Manoush'eh,4.8,264,49.27667072314417,-123.12570086148996,Lebanese,49.270721,-123.146175
270,Cockney Kings Fish & Chips,4.9,26,49.27261,-123.14864,Fish & Chips,49.270721,-123.146175
616,Delhi 6 Indian Bistro,4.4,150,49.2653386,-123.1449329,Indian,49.270721,-123.146175
1046,Ancora Waterfront Dining and Patio,4.1,241,49.273853456158875,-123.13257765112428,Seafood,49.270721,-123.146175
338,RedBeef Noodle Kitchen,4.1,115,49.2681986,-123.1490359,Taiwanese,49.270721,-123.146175
1554,Tom Sushi,4.7,309,49.2815608,-123.1327476,Sushi Bars,49.270721,-123.146175
822,Au Comptoir,3.9,241,49.268034328356,-123.15672487756,French,49.270721,-123.146175
1732,Fat Mao Noodles,4.4,92,49.27982129999999,-123.1267997,Noodles,49.270721,-123.146175
316,The Hoke Poke,4.3,59,49.2678847,-123.1464462,Seafood,49.270721,-123.146175
18,Kahve Cafe By Enflux,4.0,49,49.27059,-123.14597,Cafes,49.270721,-123.146175
1539,Score on Davie,4.3,372,49.2823221457395,-123.134614739512,Sports Bars,49.270721,-123.146175
2100,Guu Original Thurlow,4.1,824,49.2839786648396,-123.125567978574,Japanese,49.270721,-123.146175
936,Raisu,4.2,546,49.2679990419609,-123.158381134272,Japanese,49.270721,-123.146175
1338,Number E Food,4.8,156,49.277569151917,-123.131018212403,Sandwiches,49.270721,-123.146175
389,Las Margaritas Restaurant,3.1,430,49.2683195,-123.15007987746176,Mexican,49.270721,-123.146175
385,NUTTEA,4.8,51,49.2679328,-123.14931,Vegan,49.270721,-123.146175
827,Delara,4.3,66,49.2680486,-123.1569183,Persian/Iranian,49.270721,-123.146175
668,The Ellis,4.2,92,49.2715661205375,-123.155288726822,Cocktail Bars,49.270721,-123.146175
315,Tractor Foods,3.7,162,49.2682032,-123.1481767,Sandwiches,49.270721,-123.146175
557,Afghan Horsemen Restaurant,3.9,273,49.2694847203493,-123.138735294342,Middle Eastern,49.270721,-123.146175
235,Siegel's Bagels,3.5,188,49.2726049,-123.1474785,Bagels,49.270721,-123.146175
1688,Burgoo Bistro,4.2,190,49.27968,-123.12763,Comfort Food,49.270721,-123.146175
271,Noodlebox,3.1,232,49.2683632365803,-123.14711260616218,Asian Fusion,49.270721,-123.146175
474,Their There,4.1,135,49.2679649501648,-123.151158941154,Breakfast & Brunch,49.270721,-123.146175
1289,Linh Cafe,3.9,345,49.2746716,-123.12989802,Vietnamese,49.270721,-123.146175
729,Salade de Fruits Cafe,4.2,186,49.2655161,-123.1401237,French,49.270721,-123.146175
1342,Maxine's Cafe & Bar,4.3,133,49.27807,-123.13131,Bars,49.270721,-123.146175
630,Jam Cafe,4.3,274,49.2682705,-123.1539827,Breakfast & Brunch,49.270721,-123.146175
675,Don at Kitsilano,4.5,37,49.26803615562396,-123.1545255,Asian Fusion,49.270721,-123.146175
1553,Gurkha Himalayan Kitchen,4.1,233,49.2811737,-123.1321411,Himalayan/Nepalese,49.270721,-123.146175
933,Beach Ave Bar And Grill,4.5,34,49.27553568577844,-123.13565084059196,Seafood,49.270721,-123.146175
366,Lumine Coffee,4.4,42,49.2682891367058,-123.14956706017254,Coffee & Tea,49.270721,-123.146175
624,Unchai Thai Restaurant,4.4,97,49.265112,-123.145913,Thai,49.270721,-123.146175
1094,Casereccio Foods,4.6,64,49.2642,-123.15742,Italian,49.270721,-123.146175
1296,The Stable House Bistro,4.1,113,49.2597322720703,-123.140207185371,French,49.270721,-123.146175
1562,La Belle Patate,4.1,588,49.2820547306569,-123.133442922354,Poutineries,49.270721,-123.146175
879,The Sandbar Seafood Restaurant,3.7,803,49.271502,-123.134151,Seafood,49.270721,-123.146175
104,Fable Diner,3.9,354,49.2630749,-123.1019822,Diners,49.262141,-123.101961
107,The Cascade Room,3.8,248,49.2617,-123.10062,Pubs,49.262141,-123.101961
244,Maizal RMF,4.3,157,49.2600097,-123.1012988,Mexican,49.262141,-123.101961
105,Congee Noodle House,3.4,375,49.26316,-123.10213,Noodles,49.262141,-123.101961
229,Indochine Kitchen,3.2,117,49.2631601,-123.1047,Asian Fusion,49.262141,-123.101961
92,Tocador,3.8,52,49.261764,-123.1008072,Latin American,49.262141,-123.101961
265,Song,4.4,44,49.2629749,-123.0986667,Thai,49.262141,-123.101961
280,AJ's Brooklyn Pizza Joint,4.2,175,49.2629437687572,-123.098307028413,Pizza,49.262141,-123.101961
184,Sing Sing,3.8,145,49.2607122038635,-123.100685477257,Beer Bar,49.262141,-123.101961
90,Ignite Pizzeria Mount Pleasant,4.1,84,49.26228,-123.10064,Pizza,49.262141,-123.101961
2041,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.262141,-123.101961
155,Burdock,3.5,207,49.26092,-123.10066,Tapas/Small Plates,49.262141,-123.101961
153,Thierry - Mount Pleasant,3.9,48,49.262040137647766,-123.09941897473132,Desserts,49.262141,-123.101961
794,Anh and Chi,4.0,743,49.2550314422938,-123.100882202153,Vietnamese,49.262141,-123.101961
1265,The Fish Counter,4.4,384,49.250774041930285,-123.1012792,Fish & Chips,49.262141,-123.101961
141,Superbaba,4.6,87,49.2633297,-123.1012681,Middle Eastern,49.262141,-123.101961
354,The Farmhouse,4.1,34,49.26185879464837,-123.09710762514682,Italian,49.262141,-123.101961
305,Como Taperia,3.7,103,49.2647449,-123.1006898,Tapas Bars,49.262141,-123.101961
506,Burgoo Bistros,3.9,526,49.25765498958033,-123.100815,Comfort Food,49.262141,-123.101961
160,Lucy's Eastside Diner,3.1,361,49.2609143,-123.1008146,Diners,49.262141,-123.101961
476,Zarak By Afghan Kitchen,4.5,125,49.266224,-123.1006089,Afghan,49.262141,-123.101961
328,Sprezzatura,4.0,72,49.2613547,-123.0978287,Pizza,49.262141,-123.101961
343,49th Parallel Coffee,4.1,529,49.2591330651218,-123.10088478104,Cafes,49.262141,-123.101961
1073,Saku,4.3,273,49.2631006,-123.11667523250104,Japanese,49.262141,-123.101961
2010,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.262141,-123.101961
191,Budgies Burritos,3.8,299,49.2634464768729,-123.100247082572,Vegetarian,49.262141,-123.101961
233,Afuri Ramen + Dumpling,3.7,34,49.25994,-123.10151,Ramen,49.262141,-123.101961
797,La Taqueria Pinche Taco Shop,4.2,708,49.263617,-123.112593,Mexican,49.262141,-123.101961
261,Hime Sushi Restaurant,3.5,95,49.2629448960616,-123.098578623389,Japanese,49.262141,-123.101961
296,Maruhachi Ra-men,3.5,84,49.2595687747717,-123.100885950126,Ramen,49.262141,-123.101961
1777,OEB Breakfast Co. - Yaletown,4.3,968,49.273438,-123.119289,Breakfast & Brunch,49.262141,-123.101961
989,Fassil Ethiopian Restaurant,4.3,155,49.262316686122,-123.08833077466,Ethiopian,49.262141,-123.101961
239,Level V Bakery,4.5,37,49.2639097,-123.100087946936,Desserts,49.262141,-123.101961
1037,Published On Main,4.3,167,49.25283186017385,-123.10116032897228,Tapas/Small Plates,49.262141,-123.101961
1995,Minami,4.1,819,49.2752733,-123.1207029,Japanese,49.262141,-123.101961
1037,Les Faux Bourgeois,3.9,501,49.2572813531481,-123.089767330802,French,49.262141,-123.101961
759,Sushi Hil,4.6,43,49.2554661,-123.1011451,Japanese,49.262141,-123.101961
1493,Bodega On Main,3.8,236,49.27548853708847,-123.09968391901442,Spanish,49.262141,-123.101961
1451,Zakkushi Dining On Main,3.8,248,49.249124,-123.101552,Japanese,49.262141,-123.101961
953,Osteria Savio Volpe,4.2,481,49.2574913,-123.0909344,Italian,49.262141,-123.101961
1088,Hokkaido Ramen Santouka,4.2,241,49.263127,-123.1168917,Noodles,49.262141,-123.101961
97,Caffe Barney,3.1,117,49.26243,-123.10068,Canadian (New),49.262141,-123.101961
2085,Brix & Mortar,4.1,346,49.275633270546194,-123.12192123186074,Wine Bars,49.262141,-123.101961
330,Italia Bella Bar & Grill,4.1,46,49.2632473,-123.1061808,Italian,49.262141,-123.101961
1022,Indian Roti Kitchen,4.5,167,49.25901,-123.11538,Indian,49.262141,-123.101961
147,Courtside Food and Drinks,4.3,11,49.26335,-123.10143,Sports Bars,49.262141,-123.101961
61,Tamaly Shop,4.0,8,49.26245336478017,-123.1012765,Mexican,49.262141,-123.101961
262,Key Party,4.4,31,49.26448,-123.10132,Lounges,49.262141,-123.101961
877,Uma Sushi,4.3,131,49.2638048,-123.1137294,Japanese,49.262141,-123.101961
776,Nana's Green Tea,4.1,198,49.267587,-123.1086543,Desserts,49.262141,-123.101961
134,Medina Cafe,4.2,2748,49.2804429972571,-123.117036269849,Breakfast & Brunch,49.280787,-123.115271
257,Fanny Bay Oyster Bar & Shellfish Market,4.4,913,49.2787525,-123.1138689,Seafood,49.280787,-123.115271
198,JINYA Ramen Bar - Vancouver Downtown,3.9,487,49.28031515071204,-123.1179057,Ramen,49.280787,-123.115271
179,Browns Socialhouse QE Theatre,4.2,73,49.279919,-123.112788,Burgers,49.280787,-123.115271
323,Lupo,4.3,482,49.278222058049096,-123.11735347768747,Italian,49.280787,-123.115271
290,Kokoro Tokyo Mazesoba,4.1,506,49.2833927,-123.115078,Japanese,49.280787,-123.115271
240,Gotham Steakhouse & Bar,4.1,461,49.28290359590047,-123.115883832301,Steakhouses,49.280787,-123.115271
394,Chambar,4.2,1635,49.2801460007961,-123.109925328073,Belgian,49.280787,-123.115271
700,Miku,4.4,2457,49.28691298612272,-123.11304877258942,Japanese,49.280787,-123.115271
405,Hawksworth Restaurant,4.0,713,49.2833971,-123.1191704,Canadian (New),49.280787,-123.115271
201,Ramen Gojiro,3.5,291,49.28261,-123.11463,Ramen,49.280787,-123.115271
158,Glowbal,3.2,595,49.2815627886161,-123.117092920094,Canadian (New),49.280787,-123.115271
1713,Guu with Garlic,4.3,1105,49.290249,-123.1338142,Japanese,49.280787,-123.115271
253,Maruhachi Ra-Men,4.1,275,49.27854065320407,-123.1157914,Ramen,49.280787,-123.115271
232,Japadog,3.9,932,49.28023880376068,-123.1183512558197,Japanese,49.280787,-123.115271
304,Mount Everest Kitchen & Grill,4.6,96,49.28343057225757,-123.1142148824853,Indian,49.280787,-123.115271
313,Pholicious,4.3,180,49.28297,-123.11279,Vietnamese,49.280787,-123.115271
212,Straight Outta Brooklyn NYC Pizzeria,4.1,254,49.2791165,-123.1166227,Pizza,49.280787,-123.115271
805,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.280787,-123.115271
819,Joe Fortes Seafood & Chop House,4.0,1387,49.284968691771624,-123.12455980835064,Seafood,49.280787,-123.115271
474,Tendon Kohaku,4.3,186,49.28107123873706,-123.12179426645872,Japanese,49.280787,-123.115271
668,Blue Water Cafe,4.4,1160,49.2761945,-123.1209935,Seafood,49.280787,-123.115271
307,The Keg Steakhouse + Bar - Dunsmuir,3.8,213,49.283455277246034,-123.11635967248964,Seafood,49.280787,-123.115271
334,Homer St. Cafe and Bar,3.8,392,49.27842589023651,-123.11812388962127,Canadian (New),49.280787,-123.115271
214,Le Petit Belge,4.2,398,49.2789656680049,-123.116212114692,Bakeries,49.280787,-123.115271
370,Tutto,4.2,74,49.2784091,-123.1187139,Italian,49.280787,-123.115271
588,Cactus Club Cafe,4.1,536,49.28554081466174,-123.11881637137162,Canadian (New),49.280787,-123.115271
730,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.280787,-123.115271
818,Five Sails Restaurant,4.3,223,49.2880313351364,-123.113292160758,French,49.280787,-123.115271
338,Social Corner,3.6,305,49.2785831916346,-123.118480343303,Pizza,49.280787,-123.115271
1547,Saku,4.5,480,49.289223,-123.132266,Japanese,49.280787,-123.115271
609,JOEY Burrard,4.1,651,49.282606,-123.1231879,Canadian (New),49.280787,-123.115271
463,Nuba in Gastown,4.0,820,49.2827625062516,-123.109646101134,Mediterranean,49.280787,-123.115271
572,Tokyo In April,4.4,106,49.2806813,-123.1073936,Japanese,49.280787,-123.115271
410,Jam Cafe on Beatty,4.4,1502,49.2802586,-123.1096376,Breakfast & Brunch,49.280787,-123.115271
555,Hydra Estiatorio,3.9,191,49.2856276,-123.1160679,Mediterranean,49.280787,-123.115271
920,Rodney's Oyster House,4.0,889,49.274326,-123.123131,Seafood,49.280787,-123.115271
34,Bar Haifa,4.1,26,49.28065,-123.115826,Middle Eastern,49.280787,-123.115271
521,Hy's Steakhouse & Cocktail Bar,4.0,386,49.28468,-123.11927,Steakhouses,49.280787,-123.115271
637,Italian Kitchen,3.8,731,49.2825685,-123.1236112,Italian,49.280787,-123.115271
1265,Phnom Penh,4.2,1843,49.278431,-123.098205,Cambodian,49.280787,-123.115271
140,Fable Diner and Bar,3.9,25,49.28081479999999,-123.1171994,Diners,49.280787,-123.115271
951,Hello Nori ,4.5,285,49.28559747478766,-123.1261163,Japanese,49.280787,-123.115271
1006,Cactus Club Cafe,4.2,985,49.28963138752227,-123.11817709999995,Canadian (New),49.280787,-123.115271
661,Boulevard,4.0,317,49.2827182,-123.123884,Seafood,49.280787,-123.115271
634,Sushi Jin,4.6,151,49.2795794102629,-123.123817518353,Japanese,49.280787,-123.115271
884,Manoush'eh,4.8,264,49.27667072314417,-123.12570086148996,Lebanese,49.280787,-123.115271
1706,Maruhachi Ra-men,4.3,794,49.2905691,-123.1333951,Ramen,49.280787,-123.115271
762,Riley's Fish & Steak,4.2,125,49.287641996861865,-123.1151089,Seafood,49.280787,-123.115271
798,Kozak Ukrainian Restaurant,4.6,87,49.282654874794794,-123.1046559827506,Ukrainian,49.280787,-123.115271
86,Chewies Steam & Oyster Bar - Kits,3.6,308,49.2709727,-123.1552829,Seafood,49.271741,-123.155421
56,Nook,3.8,180,49.2722128608937,-123.155147313374,Italian,49.271741,-123.155421
65,LOCAL Public Eatery Kitsilano,3.6,312,49.2723516,-123.1553903,Canadian (New),49.271741,-123.155421
22,The Ellis,4.2,92,49.2715661205375,-123.155288726822,Cocktail Bars,49.271741,-123.155421
629,Fable Kitchen,4.3,809,49.2679331,-123.149019,Canadian (New),49.271741,-123.155421
44,The Cider House,4.4,36,49.2714834306239,-123.154953740237,Cideries,49.271741,-123.155421
429,Delara,4.3,66,49.2680486,-123.1569183,Persian/Iranian,49.271741,-123.155421
423,Au Comptoir,3.9,241,49.268034328356,-123.15672487756,French,49.271741,-123.155421
78,Lucky Taco,3.6,69,49.2710692786403,-123.155103591134,Mexican,49.271741,-123.155421
468,Raisu,4.2,546,49.2679990419609,-123.158381134272,Japanese,49.271741,-123.155421
399,Jam Cafe,4.3,274,49.2682705,-123.1539827,Breakfast & Brunch,49.271741,-123.155421
33,Viva Fine Foods & Bakery,3.9,76,49.271976,-123.155154,Bakeries,49.271741,-123.155421
636,AnnaLena,4.5,377,49.2708261,-123.1467714,Canadian (New),49.271741,-123.155421
67,Café Zen On Yew,3.5,180,49.2710876,-123.1551349,Breakfast & Brunch,49.271741,-123.155421
425,Octopus Garden,3.9,160,49.2726349,-123.149816,Japanese,49.271741,-123.155421
417,Don at Kitsilano,4.5,37,49.26803615562396,-123.1545255,Asian Fusion,49.271741,-123.155421
759,Ramen Danbo,4.3,515,49.26828,-123.146431,Ramen,49.271741,-123.155421
1048,Delhi 6 Indian Bistro,4.4,150,49.2653386,-123.1449329,Indian,49.271741,-123.155421
311,The Boathouse Restaurant,2.6,276,49.2742938898371,-123.153669834137,Seafood,49.271741,-123.155421
89,Hestia Kitchen Lab,4.2,17,49.27094388381633,-123.15548032522202,Seafood,49.271741,-123.155421
609,Chi Vegan,3.9,230,49.2681947,-123.1487738,Vietnamese,49.271741,-123.155421
640,Maenam,3.9,419,49.26787,-123.1488979,Thai,49.271741,-123.155421
105,Thai Basil,3.4,63,49.2724419,-123.1544571,Thai,49.271741,-123.155421
577,Oddfish,4.1,92,49.2708136,-123.1475237,Seafood,49.271741,-123.155421
521,Their There,4.1,135,49.2679649501648,-123.151158941154,Breakfast & Brunch,49.271741,-123.155421
619,New Fuji,4.3,45,49.27082027992868,-123.14700923860072,Japanese,49.271741,-123.155421
922,Novo Italian,3.9,176,49.2666178,-123.1454221,Wine Bars,49.271741,-123.155421
59,King’s Head Public House,3.6,14,49.2713620292637,-123.154860184811,Pubs,49.271741,-123.155421
1236,Afghan Horsemen Restaurant,3.9,273,49.2694847203493,-123.138735294342,Middle Eastern,49.271741,-123.155421
850,Casereccio Foods,4.6,64,49.2642,-123.15742,Italian,49.271741,-123.155421
1047,Chewie's Chicken & Biscuits,4.6,162,49.26809,-123.1688,Sandwiches,49.271741,-123.155421
54,CM Chicken,4.7,15,49.27127898054,-123.1551916,Chicken Shop,49.271741,-123.155421
1502,East Is East,3.9,322,49.26430118353472,-123.1726934,Middle Eastern,49.271741,-123.155421
771,Dark Table,4.0,558,49.2685699,-123.16481,Canadian (New),49.271741,-123.155421
1313,Salade de Fruits Cafe,4.2,186,49.2655161,-123.1401237,French,49.271741,-123.155421
1495,Beach Ave Bar And Grill,4.5,34,49.27553568577844,-123.13565084059196,Seafood,49.271741,-123.155421
90,KITS Eyecare,3.9,11,49.27241,-123.15464,Cafes,49.271741,-123.155421
497,Moltan Roll Bar + Sake,3.9,54,49.2726666,-123.1486987,Japanese,49.271741,-123.155421
1733,The Stable House Bistro,4.1,113,49.2597322720703,-123.140207185371,French,49.271741,-123.155421
1010,Unchai Thai Restaurant,4.4,97,49.265112,-123.145913,Thai,49.271741,-123.155421
622,NUTTEA,4.8,51,49.2679328,-123.14931,Vegan,49.271741,-123.155421
75,MOC,4.2,6,49.27230692172067,-123.15484662992804,Vietnamese,49.271741,-123.155421
1910,Breakfast Table,4.3,281,49.25855,-123.13856,Breakfast & Brunch,49.271741,-123.155421
855,Patisserie Lebeau,4.3,131,49.2696509840324,-123.144082948565,Bakeries,49.271741,-123.155421
429,Simit Kitsilano,4.6,17,49.2680486,-123.1569183,Bakeries,49.271741,-123.155421
1376,Tap & Barrel - Bridges,4.3,117,49.2727468,-123.1359964,Breakfast & Brunch,49.271741,-123.155421
510,Cockney Kings Fish & Chips,4.9,26,49.27261,-123.14864,Fish & Chips,49.271741,-123.155421
593,RedBeef Noodle Kitchen,4.1,115,49.2681986,-123.1490359,Taiwanese,49.271741,-123.155421
543,Las Margaritas Restaurant,3.1,430,49.2683195,-123.15007987746176,Mexican,49.271741,-123.155421
1687,Mazahr Lebanese Kitchen,4.7,66,49.2615511,-123.1383052,Lebanese,49.271741,-123.155421
215,CRAFT Beer Market,3.4,547,49.2702147,-123.1060713,Beer Bar,49.271721,-123.104207
141,Tap & Barrel - Olympic Village,3.1,496,49.2715389,-123.106136,American,49.271721,-123.104207
1050,Fanny Bay Oyster Bar & Shellfish Market,4.4,913,49.2787525,-123.1138689,Seafood,49.271721,-123.104207
130,Gusto A Taste of Italy,4.2,98,49.2714006565536,-123.10593623668,Desserts,49.271721,-123.104207
864,Phnom Penh,4.2,1843,49.278431,-123.098205,Cambodian,49.271721,-123.104207
532,Bodega On Main,3.8,236,49.27548853708847,-123.09968391901442,Spanish,49.271721,-123.104207
1342,The Flying Pig - Yaletown,4.0,1397,49.27501,-123.122,Canadian (New),49.271721,-123.104207
2086,Joe Fortes Seafood & Chop House,4.0,1387,49.284968691771624,-123.12455980835064,Seafood,49.271721,-123.104207
1323,Blue Water Cafe,4.4,1160,49.2761945,-123.1209935,Seafood,49.271721,-123.104207
191,Terra Breads,3.9,140,49.27144458615277,-123.1067987907931,Bakeries,49.271721,-123.104207
1408,Rodney's Oyster House,4.0,889,49.274326,-123.123131,Seafood,49.271721,-123.104207
1025,Chambar,4.2,1635,49.2801460007961,-123.109925328073,Belgian,49.271721,-123.104207
1276,Robba da Matti,4.2,544,49.2753397,-123.1208967,Italian,49.271721,-123.104207
1216,Kozak Ukrainian Restaurant,4.6,87,49.282654874794794,-123.1046559827506,Ukrainian,49.271721,-123.104207
1197,Lupo,4.3,482,49.278222058049096,-123.11735347768747,Italian,49.271721,-123.104207
993,Tokyo In April,4.4,106,49.2806813,-123.1073936,Japanese,49.271721,-123.104207
1318,Saku,4.3,273,49.2631006,-123.11667523250104,Japanese,49.271721,-123.104207
1692,Hawksworth Restaurant,4.0,713,49.2833971,-123.1191704,Canadian (New),49.271721,-123.104207
1109,OEB Breakfast Co. - Yaletown,4.3,968,49.273438,-123.119289,Breakfast & Brunch,49.271721,-123.104207
1185,Di Beppe,4.2,171,49.28237705581659,-123.10450043738042,Italian,49.271721,-123.104207
1290,Nuba in Gastown,4.0,820,49.2827625062516,-123.109646101134,Mediterranean,49.271721,-123.104207
1638,The Mexican Antojitos Y Cantina,4.3,422,49.2787726,-123.1240268,Mexican,49.271721,-123.104207
1274,Gringo,4.3,301,49.2831553214634,-123.105335897068,Mexican,49.271721,-123.104207
1646,Tendon Kohaku,4.3,186,49.28107123873706,-123.12179426645872,Japanese,49.271721,-123.104207
1030,Caveman Cafe,4.4,299,49.280802324947445,-123.10703500282293,Organic Stores,49.271721,-123.104207
1670,Sushi Jin,4.6,151,49.2795794102629,-123.123817518353,Japanese,49.271721,-123.104207
1031,Jam Cafe on Beatty,4.4,1502,49.2802586,-123.1096376,Breakfast & Brunch,49.271721,-123.104207
973,Chinatown BBQ,4.4,362,49.280294,-123.1015,Barbeque,49.271721,-123.104207
1344,Medina Cafe,4.2,2748,49.2804429972571,-123.117036269849,Breakfast & Brunch,49.271721,-123.104207
1450,The Mackenzie Room,4.5,215,49.2832349,-123.0948578,Canadian (New),49.271721,-123.104207
1833,JOEY Burrard,4.1,651,49.282606,-123.1231879,Canadian (New),49.271721,-123.104207
376,Ophelia,3.5,83,49.2694549,-123.1083881,Mexican,49.271721,-123.104207
1505,Gotham Steakhouse & Bar,4.1,461,49.28290359590047,-123.115883832301,Steakhouses,49.271721,-123.104207
1097,La Taqueria Pinche Taco Shop,4.2,708,49.263617,-123.112593,Mexican,49.271721,-123.104207
571,Torafuku,3.8,240,49.27589499983855,-123.09961118220762,Asian Fusion,49.271721,-123.104207
657,Zarak By Afghan Kitchen,4.5,125,49.266224,-123.1006089,Afghan,49.271721,-123.104207
1418,Alibi Room,4.3,583,49.284201944511,-123.1001915385,Pubs,49.271721,-123.104207
1326,LOCAL Public Eatery Gastown,4.3,175,49.2835742,-123.1039517,Gastropubs,49.271721,-123.104207
1379,JINYA Ramen Bar - Vancouver Downtown,3.9,487,49.28031515071204,-123.1179057,Ramen,49.271721,-123.104207
1556,Fassil Ethiopian Restaurant,4.3,155,49.262316686122,-123.08833077466,Ethiopian,49.271721,-123.104207
251,Hon's Wonton House,3.2,69,49.2694661422672,-123.104120051588,Noodles,49.271721,-123.104207
1412,Pourhouse Restaurant,4.0,593,49.2841134475502,-123.10842879595,Cocktail Bars,49.271721,-123.104207
975,Oyster Express,4.5,173,49.2792784082144,-123.097397130932,Seafood,49.271721,-123.104207
1263,Minami,4.1,819,49.2752733,-123.1207029,Japanese,49.271721,-123.104207
1519,Kokoro Tokyo Mazesoba,4.1,506,49.2833927,-123.115078,Japanese,49.271721,-123.104207
916,Bao Bei Chinese Brasserie,3.9,449,49.2796095312486,-123.100574596039,Chinese,49.271721,-123.104207
1880,Boulevard,4.0,317,49.2827182,-123.123884,Seafood,49.271721,-123.104207
1854,Italian Kitchen,3.8,731,49.2825685,-123.1236112,Italian,49.271721,-123.104207
456,Nuba - Mount Pleasant,3.8,173,49.26797,-123.10171,Mediterranean,49.271721,-123.104207
1276,Twisted Fork,4.1,1147,49.283194,-123.104445,French,49.271721,-123.104207
122,Cactus Club Cafe,3.7,180,49.26362182019387,-123.13951231535243,Canadian (New),49.262598,-123.138921
179,Masa Japanese Restaurant,3.6,155,49.2635194,-123.1369059,Japanese,49.262598,-123.138921
679,Salmon n' Bannock,4.5,246,49.2631378,-123.1296705,Canadian (New),49.262598,-123.138921
126,Mazahr Lebanese Kitchen,4.7,66,49.2615511,-123.1383052,Lebanese,49.262598,-123.138921
244,Earls Kitchen + Bar,3.2,216,49.26401911505449,-123.1414752,Canadian (New),49.262598,-123.138921
130,Lin Chinese Cuisine And Tea House,3.4,253,49.263677,-123.1395952,Chinese,49.262598,-123.138921
332,The Stable House Bistro,4.1,113,49.2597322720703,-123.140207185371,French,49.262598,-123.138921
